name,string_length,num_chars,avg_ns,min_ns,max_ns,std_dev,success_avg_ns,success_runs,fail_avg_ns,fail_runs
1,398,2,26177,20,95116,22382.01,13098,889,27826,7051
1,399,2,26304,20,95116,22497.16,13172,890,27957,7070
1,400,2,26433,20,95116,22615.64,13172,890,28097,7090
1,401,2,26563,20,95116,22736.34,13247,891,28231,7109
1,402,2,26686,20,95116,22844.78,13279,892,28363,7128
1,403,2,26813,20,95116,22959.81,13279,892,28503,7148
1,404,2,26945,20,95116,23082.66,13279,892,28646,7168
1,405,2,27074,20,95116,23199.19,13279,892,28786,7188
1,406,2,27195,20,95116,23304.69,13343,894,28913,7206
1,407,2,27323,20,95116,23418.03,13343,894,29052,7226
1,408,2,27453,20,95116,23535.56,13343,894,29193,7246
1,409,2,27583,20,95116,23654.26,13421,895,29328,7265
1,410,2,27710,20,95116,23768.11,13454,896,29464,7284
1,411,2,27839,20,95116,23883.07,13535,897,29596,7303
1,412,2,27960,20,95116,23985.37,13600,899,29723,7321
1,413,2,28087,20,95116,24098.64,13636,900,29859,7340
1,414,2,28215,20,95116,24211.46,13671,901,29995,7359
1,415,2,28345,20,95116,24327.26,13671,901,30137,7379
1,416,2,28480,20,95116,24451.61,13671,901,30283,7399
1,417,2,28609,20,95116,24568.39,13704,902,30421,7418
1,418,2,28736,20,95116,24678.59,13738,903,30557,7437
1,419,2,28870,20,95116,24801.24,13819,904,30695,7456
1,420,2,29002,20,95116,24917.63,13819,904,30838,7476
1,421,2,29127,20,95116,25026.66,13968,907,30962,7493
1,422,2,29256,20,95511,25141.48,14001,908,31100,7512
1,423,2,29379,20,95511,25242.45,14113,910,31224,7530
1,424,2,29508,20,95511,25350.95,14113,910,31364,7550
1,425,2,29636,20,95511,25461.75,14230,912,31493,7568
1,426,2,29757,20,95511,25560.27,14297,914,31620,7586
1,427,2,29888,20,95511,25672.62,14376,915,31754,7605
1,428,2,30017,20,95511,25781.65,14376,915,31894,7625
1,429,2,30145,20,95656,25891.05,14410,916,32031,7644
1,430,2,30267,20,102909,25990.81,14477,918,32159,7662
1,431,2,30400,20,102909,26105.76,14559,919,32295,7681
1,432,2,30533,20,102909,26221.92,14559,919,32439,7701
1,433,2,30668,20,102909,26342.26,14559,919,32586,7721
1,434,2,30797,20,102909,26452.22,14593,920,32724,7740
